transaction_id,order_date,department,processing_time_minutes,amount,status,error_flag
8182,2024-07-26,Payments,45,935.12,Completed,0
8183,2024-03-15,Payments,55,5430.73,Completed,0
8184,2024-09-26,Settlements,47,2741.92,Completed,0
8185,2024-04-23,Operations,43,6867.97,Completed,0
8186,2024-03-02,Operations,9,1413.64,Completed,0
8187,2024-12-27,Operations,20,1121.59,Completed,0
8188,2024-11-15,Payments,21,4655.64,Completed,0
8189,2024-04-11,Operations,16,3821.39,Completed,0
8190,2024-12-27,Operations,10,8308.73,Completed,0
8191,2024-07-28,Settlements,29,8391.79,Completed,0
8192,2024-09-11,Compliance,28,1262.54,Completed,0
8193,2024-01-20,Compliance,19,8142.0,Completed,0
8194,2024-02-27,Operations,63,5685.23,Delayed,0
8195,2024-04-21,Operations,17,5085.23,Completed,0
8196,2024-11-08,Operations,22,1038.16,Completed,0
8197,2024-07-14,Operations,6,7422.34,Completed,0
8198,2024-12-18,Compliance,40,690.37,Completed,0
8199,2024-04-01,Settlements,53,2849.15,Completed,0
8200,2024-02-21,Payments,5,1044.77,Completed,0
8201,2024-10-19,Operations,34,5354.6,Completed,0
8202,2024-01-08,Operations,18,6487.78,Completed,0
8203,2024-10-26,Compliance,41,8919.47,Completed,0
8204,2024-04-07,Operations,29,7365.33,Completed,0
8205,2024-08-23,Settlements,29,9614.93,Completed,0
8206,2024-03-09,Settlements,28,7633.4,Completed,0
8207,2024-02-14,Operations,74,3050.92,Delayed,0
8208,2024-05-16,Compliance,7,5521.09,Completed,0
8209,2024-08-21,Operations,2,4633.6,Completed,0
8210,2024-02-01,Operations,40,5703.09,Completed,0
8211,2024-10-15,Compliance,9,5763.68,Completed,0
8212,2024-05-05,Settlements,42,7050.8,Completed,0
8213,2024-03-07,Payments,39,922.13,Completed,0
8214,2024-01-30,Operations,13,7492.78,Completed,0
8215,2024-04-23,Settlements,116,1523.06,Delayed,1
8216,2024-07-22,Operations,60,359.45,Completed,0
8217,2024-01-29,Payments,23,5237.16,Completed,0
8218,2024-05-10,Compliance,28,5856.62,Completed,0
8219,2024-07-03,Settlements,51,445.03,Completed,0
8220,2024-09-09,Payments,8,5202.17,Completed,0
8221,2024-10-12,Operations,34,5392.25,Completed,0
8222,2024-03-02,Payments,22,619.7,Completed,0
8223,2024-01-03,Settlements,62,7144.69,Delayed,0
8224,2024-03-08,Compliance,4,2181.87,Completed,0
8225,2024-01-25,Operations,30,7965.15,Completed,0
8226,2024-06-27,Compliance,8,3177.14,Completed,0
8227,2024-05-20,Compliance,34,4831.14,Completed,0
8228,2024-08-18,Payments,25,8929.32,Completed,0
8229,2024-10-26,Payments,27,8081.18,Completed,0
8230,2024-06-11,Settlements,44,7840.45,Completed,0
8231,2024-11-06,Settlements,37,1688.3,Completed,0
8232,2024-05-09,Compliance,14,576.61,Completed,0
8233,2024-09-02,Settlements,3,6097.01,Completed,0
8234,2024-10-23,Compliance,4,4165.85,Completed,0
8235,2024-06-20,Operations,14,9099.87,Completed,0
8236,2024-03-04,Compliance,28,3560.97,Completed,0
8237,2024-01-31,Settlements,24,4164.43,Completed,0
8238,2024-02-16,Settlements,29,5307.41,Completed,0
8239,2024-05-09,Compliance,53,7984.37,Completed,0
8240,2024-12-17,Payments,15,2756.16,Completed,0
8241,2024-11-28,Compliance,42,9424.02,Completed,0
8242,2024-04-19,Compliance,27,5445.22,Completed,0
8243,2024-03-09,Payments,56,8425.67,Completed,0
8244,2024-02-27,Operations,29,5303.62,Completed,0
8245,2024-04-15,Payments,69,7742.73,Delayed,0
8246,2024-10-26,Settlements,39,609.07,Completed,0
8247,2024-11-25,Payments,49,8012.2,Completed,0
8248,2024-09-12,Settlements,15,5287.2,Completed,0
8249,2024-11-07,Settlements,55,4549.21,Completed,0
8250,2024-06-19,Compliance,70,1204.94,Delayed,0
8251,2024-06-10,Compliance,36,7441.47,Completed,0
8252,2024-10-12,Operations,20,1398.52,Completed,0
8253,2024-03-11,Settlements,50,2003.95,Completed,0
8254,2024-09-11,Compliance,41,1351.59,Completed,0
8255,2024-02-24,Settlements,83,165.1,Delayed,0
8256,2024-11-18,Operations,35,6652.95,Completed,0
8257,2024-01-03,Settlements,23,2781.36,Completed,0
8258,2024-01-26,Operations,27,1579.76,Completed,0
8259,2024-11-08,Operations,12,3267.73,Completed,0
8260,2024-05-05,Operations,19,5040.94,Completed,0
8261,2024-02-22,Compliance,4,5083.78,Completed,0
8262,2024-07-16,Payments,22,3735.24,Completed,0
8263,2024-10-25,Payments,50,4999.83,Completed,0
8264,2024-07-06,Compliance,89,4330.68,Delayed,0
8265,2024-07-04,Settlements,18,8244.39,Completed,0
8266,2024-10-31,Compliance,38,393.18,Completed,0
8267,2024-10-24,Settlements,23,8693.5,Completed,0
8268,2024-07-22,Operations,18,2514.76,Completed,0
8269,2024-01-11,Compliance,10,7245.64,Completed,0
8270,2024-12-24,Payments,65,4109.89,Delayed,0
8271,2024-12-19,Settlements,5,3013.9,Completed,0
8272,2024-05-25,Compliance,33,6191.94,Completed,0
8273,2024-03-25,Compliance,7,7711.96,Completed,0
8274,2024-04-09,Settlements,15,4554.37,Completed,0
8275,2024-04-13,Operations,63,4718.88,Delayed,0
8276,2024-02-15,Operations,9,682.68,Completed,0
8277,2024-02-13,Operations,31,9247.56,Completed,0
8278,2024-10-04,Operations,55,8484.28,Completed,0
8279,2024-06-29,Settlements,33,4040.13,Completed,0
8280,2024-07-05,Payments,34,7673.01,Completed,0
8281,2024-04-23,Compliance,32,3201.46,Completed,0
8282,2024-09-11,Compliance,48,7331.18,Completed,0
8283,2024-01-30,Operations,54,5215.25,Completed,0
8284,2024-09-20,Settlements,30,4661.59,Completed,0
8285,2024-04-07,Payments,26,659.58,Completed,0
8286,2024-11-08,Payments,6,9657.68,Completed,0
8287,2024-11-24,Compliance,12,8390.35,Completed,0
8288,2024-04-24,Operations,32,7954.54,Completed,0
8289,2024-10-02,Compliance,4,3118.67,Completed,0
8290,2024-10-07,Compliance,11,2966.94,Completed,0
8291,2024-10-01,Payments,19,5774.61,Completed,0
8292,2024-09-17,Settlements,8,8477.61,Completed,0
8293,2024-11-26,Payments,12,9352.82,Completed,0
8294,2024-07-25,Compliance,34,2762.4,Completed,0
8295,2024-11-23,Operations,22,6113.41,Completed,0
8296,2024-07-29,Operations,40,7266.64,Completed,0
8297,2024-08-02,Settlements,18,2341.28,Completed,0
8298,2024-02-09,Settlements,22,4133.94,Completed,0
8299,2024-01-26,Settlements,29,1956.0,Completed,0
8300,2024-01-27,Compliance,12,7019.16,Completed,0
8301,2024-07-08,Compliance,35,8651.47,Completed,0
8302,2024-03-23,Settlements,10,8787.59,Completed,0
8303,2024-06-18,Operations,14,6733.88,Completed,0
8304,2024-06-15,Operations,16,3536.81,Completed,0
8305,2024-07-06,Operations,14,6644.3,Completed,0
8306,2024-06-17,Compliance,26,8656.24,Completed,0
8307,2024-10-15,Payments,14,6295.97,Completed,0
8308,2024-08-16,Operations,21,4187.63,Completed,0
8309,2024-04-06,Operations,52,9206.05,Completed,0
8310,2024-01-16,Operations,55,8368.64,Completed,0
8311,2024-10-05,Settlements,0,8836.11,Completed,0
8312,2024-05-14,Compliance,34,9041.6,Completed,0
8313,2024-01-26,Settlements,3,3998.74,Completed,0
8314,2024-12-17,Settlements,35,8610.43,Completed,0
8315,2024-01-12,Payments,46,5746.46,Completed,0
8316,2024-03-12,Settlements,16,477.77,Completed,0
8317,2024-05-12,Payments,56,6394.78,Completed,0
8318,2024-04-15,Settlements,13,4759.13,Completed,0
8319,2024-08-07,Operations,50,2824.03,Completed,0
8320,2024-06-25,Compliance,46,9706.79,Completed,0
8321,2024-10-08,Settlements,6,645.2,Completed,0
8322,2024-05-12,Payments,18,9464.19,Completed,0
8323,2024-01-22,Compliance,5,1676.74,Completed,0
8324,2024-09-25,Payments,8,3832.18,Completed,0
8325,2024-06-09,Operations,57,4230.63,Completed,0
8326,2024-04-16,Settlements,35,7337.1,Completed,0
8327,2024-10-05,Compliance,14,2234.53,Completed,0
8328,2024-12-18,Operations,3,9862.41,Completed,0
8329,2024-08-22,Settlements,5,7515.22,Completed,0
8330,2024-01-18,Settlements,21,7920.53,Completed,0
8331,2024-08-29,Payments,59,1153.64,Completed,0
8332,2024-04-26,Payments,42,4815.49,Completed,0
8333,2024-10-12,Operations,22,9461.53,Completed,0
8334,2024-10-08,Payments,22,2773.65,Completed,0
8335,2024-05-23,Operations,30,1539.3,Completed,0
8336,2024-07-23,Operations,53,4905.41,Completed,0
8337,2024-02-08,Operations,10,9310.89,Completed,0
8338,2024-06-02,Payments,29,4919.23,Completed,0
8339,2024-06-24,Compliance,8,4107.86,Completed,0
8340,2024-08-28,Operations,27,6537.7,Completed,0
8341,2024-05-13,Compliance,22,9375.15,Completed,0
8342,2024-02-15,Settlements,5,585.67,Completed,0
8343,2024-02-19,Payments,30,1618.62,Completed,0
8344,2024-06-14,Payments,16,1414.27,Completed,0
8345,2024-04-15,Compliance,18,944.8,Completed,0
8346,2024-08-03,Settlements,11,3090.85,Completed,0
8347,2024-05-25,Settlements,27,2370.16,Completed,0
8348,2024-03-12,Operations,26,5532.04,Completed,0
8349,2024-11-25,Payments,41,3340.17,Completed,0
8350,2024-09-29,Settlements,32,4111.56,Completed,0
8351,2024-09-03,Settlements,11,9424.46,Completed,0
8352,2024-07-04,Operations,42,1640.99,Completed,0
8353,2024-03-10,Operations,49,3945.73,Completed,0
8354,2024-05-29,Compliance,13,2645.11,Completed,0
8355,2024-09-02,Payments,19,5536.74,Completed,0
8356,2024-09-18,Settlements,16,7389.73,Completed,0
8357,2024-01-26,Compliance,25,8188.18,Completed,0
8358,2024-05-19,Payments,12,5201.44,Completed,0
8359,2024-04-08,Compliance,40,8563.67,Completed,0
8360,2024-10-04,Payments,10,7872.25,Completed,0
8361,2024-02-20,Payments,17,1654.34,Completed,0
8362,2024-05-30,Settlements,31,2529.74,Completed,0
8363,2024-04-13,Payments,25,6750.03,Completed,0
8364,2024-03-29,Operations,26,9750.46,Completed,0
8365,2024-05-20,Settlements,9,3823.68,Completed,0
8366,2024-07-31,Operations,22,2375.1,Completed,0
8367,2024-08-20,Compliance,48,8704.38,Completed,0
8368,2024-07-01,Compliance,39,2076.16,Completed,0
8369,2024-09-07,Payments,19,7004.34,Completed,0
8370,2024-01-09,Payments,24,439.07,Completed,0
8371,2024-03-19,Operations,28,287.91,Completed,0
8372,2024-02-21,Operations,57,4570.51,Completed,0
8373,2024-09-25,Operations,16,6599.75,Completed,0
8374,2024-08-13,Compliance,38,1510.1,Completed,0
8375,2024-02-20,Operations,25,7662.44,Completed,0
8376,2024-07-04,Settlements,48,1374.49,Completed,0
8377,2024-02-03,Settlements,51,5383.71,Completed,0
8378,2024-10-17,Compliance,26,3152.16,Completed,0
8379,2024-08-17,Operations,14,7547.31,Completed,0
8380,2024-05-10,Operations,47,8060.76,Completed,0
8381,2024-04-29,Payments,24,754.3,Completed,0
8382,2024-11-21,Settlements,7,2006.79,Completed,0
8383,2024-09-03,Compliance,5,8937.18,Completed,0
8384,2024-07-10,Operations,24,4214.57,Completed,0
8385,2024-11-18,Payments,1,4819.69,Completed,0
8386,2024-07-28,Compliance,16,1763.44,Completed,0
8387,2024-04-12,Compliance,49,9949.46,Completed,0
8388,2024-11-24,Settlements,55,9238.17,Completed,0
8389,2024-05-12,Operations,49,120.04,Completed,0
8390,2024-11-18,Compliance,24,5552.27,Completed,0
8391,2024-05-18,Payments,11,8735.45,Completed,0
8392,2024-04-30,Payments,53,4362.28,Completed,0
8393,2024-04-03,Compliance,27,4424.46,Completed,0
8394,2024-05-08,Payments,7,3855.54,Completed,0
8395,2024-03-31,Compliance,26,385.4,Completed,0
8396,2024-04-01,Payments,47,7923.81,Completed,0
8397,2024-03-03,Compliance,2,4622.17,Completed,0
8398,2024-01-29,Compliance,21,5357.55,Completed,0
8399,2024-07-28,Compliance,60,2631.28,Completed,0
8400,2024-01-12,Payments,24,7862.77,Completed,0
8401,2024-11-28,Compliance,9,7958.11,Completed,0
8402,2024-10-23,Settlements,44,5573.92,Completed,0
8403,2024-05-09,Compliance,36,9055.82,Completed,0
8404,2024-10-19,Operations,27,1247.25,Completed,0
8405,2024-06-21,Operations,9,7887.6,Completed,0
8406,2024-07-26,Settlements,30,5629.98,Completed,0
8407,2024-01-24,Compliance,38,2387.03,Completed,0
8408,2024-04-08,Operations,7,1409.81,Completed,0
8409,2024-12-21,Compliance,29,3079.97,Completed,0
8410,2024-05-18,Operations,19,8577.53,Completed,0
8411,2024-11-09,Payments,4,7897.43,Completed,0
8412,2024-06-22,Payments,20,6486.81,Completed,0
8413,2024-01-29,Settlements,17,994.24,Completed,0
8414,2024-05-22,Settlements,22,9552.82,Completed,0
8415,2024-11-11,Compliance,15,3123.86,Completed,0
8416,2024-12-16,Settlements,5,6109.3,Completed,0
8417,2024-02-11,Compliance,58,8050.71,Completed,0
8418,2024-10-25,Payments,108,1415.27,Delayed,1
8419,2024-07-26,Payments,17,6556.75,Completed,0
8420,2024-11-25,Operations,24,419.73,Completed,0
8421,2024-07-10,Compliance,106,1107.71,Delayed,1
8422,2024-06-08,Payments,9,7259.12,Completed,0
8423,2024-03-04,Payments,14,1635.31,Completed,0
8424,2024-08-30,Compliance,33,4490.72,Completed,0
8425,2024-09-14,Operations,28,2558.49,Completed,0
8426,2024-05-31,Operations,47,4270.17,Completed,0
8427,2024-08-02,Operations,36,864.48,Completed,0
8428,2024-11-17,Operations,63,7573.52,Delayed,0
8429,2024-06-14,Payments,31,882.51,Completed,0
8430,2024-01-31,Compliance,7,8395.35,Completed,0
8431,2024-08-19,Compliance,18,6659.83,Completed,0
8432,2024-10-08,Payments,44,4224.2,Completed,0
8433,2024-01-29,Payments,20,8678.22,Completed,0
8434,2024-07-13,Payments,30,1942.7,Completed,0
8435,2024-11-29,Settlements,30,2719.19,Completed,0
8436,2024-09-12,Compliance,13,1457.52,Completed,0
8437,2024-10-07,Compliance,17,3877.53,Completed,0
8438,2024-10-30,Compliance,28,9868.66,Completed,0
8439,2024-11-16,Operations,42,1694.17,Completed,0
8440,2024-11-18,Payments,7,8326.67,Completed,0
8441,2024-12-11,Payments,25,6553.61,Completed,0
8442,2024-10-20,Payments,55,256.56,Completed,0
8443,2024-03-27,Settlements,23,9454.41,Completed,0
8444,2024-05-28,Compliance,34,9713.8,Completed,0
8445,2024-09-05,Payments,62,9256.52,Delayed,0
8446,2024-11-16,Settlements,27,5067.22,Completed,0
8447,2024-10-09,Payments,61,2281.71,Delayed,0
8448,2024-12-27,Operations,18,3973.52,Completed,0
8449,2024-07-16,Compliance,50,6180.5,Completed,0
8450,2024-02-13,Settlements,30,3850.48,Completed,0
8451,2024-12-21,Payments,30,7110.9,Completed,0
8452,2024-01-28,Compliance,34,7976.2,Completed,0
8453,2024-01-17,Settlements,30,2172.99,Completed,0
8454,2024-05-06,Compliance,31,4108.92,Completed,0
8455,2024-06-16,Compliance,77,9581.67,Delayed,0
8456,2024-08-31,Operations,35,2573.09,Completed,0
8457,2024-03-16,Compliance,51,3529.83,Completed,0
8458,2024-08-18,Settlements,13,453.04,Completed,0
8459,2024-07-22,Compliance,5,3390.42,Completed,0
8460,2024-09-04,Settlements,6,3772.22,Completed,0
8461,2024-10-28,Compliance,8,1088.37,Completed,0
8462,2024-08-01,Payments,62,114.28,Delayed,0
8463,2024-08-02,Operations,6,5796.51,Completed,0
8464,2024-06-06,Payments,22,3085.11,Completed,0
8465,2024-03-09,Operations,90,276.46,Delayed,0
8466,2024-03-25,Settlements,40,8613.45,Completed,0
8467,2024-09-23,Operations,16,5885.66,Completed,0
8468,2024-03-09,Compliance,12,1794.57,Completed,0
8469,2024-04-08,Compliance,18,8665.94,Completed,0
8470,2024-12-12,Payments,31,2610.5,Completed,0
8471,2024-08-03,Operations,19,2351.71,Completed,0
8472,2024-06-09,Settlements,40,8956.88,Completed,0
8473,2024-04-03,Settlements,74,1876.63,Delayed,0
8474,2024-06-22,Compliance,14,8801.96,Completed,0
8475,2024-06-13,Settlements,77,8049.44,Delayed,0
8476,2024-04-24,Compliance,28,3166.8,Completed,0
8477,2024-08-07,Compliance,19,440.53,Completed,0
8478,2024-01-31,Compliance,12,917.47,Completed,0
8479,2024-01-11,Payments,36,1184.33,Completed,0
8480,2024-12-08,Payments,15,8918.91,Completed,0
8481,2024-05-09,Compliance,39,4099.96,Completed,0
8482,2024-04-14,Compliance,25,422.04,Completed,0
8483,2024-01-27,Compliance,17,5609.83,Completed,0
8484,2024-08-14,Settlements,24,2159.12,Completed,0
8485,2024-01-02,Compliance,35,2427.75,Completed,0
8486,2024-12-24,Compliance,22,1692.33,Completed,0
8487,2024-04-10,Operations,15,7644.01,Completed,0
8488,2024-01-21,Operations,13,106.07,Completed,0
8489,2024-02-27,Operations,41,4445.94,Completed,0
8490,2024-06-28,Operations,9,960.02,Completed,0
8491,2024-12-06,Compliance,13,5568.51,Completed,0
8492,2024-12-14,Operations,5,3525.32,Completed,0
8493,2024-01-20,Settlements,24,380.68,Completed,0
8494,2024-09-11,Settlements,10,4663.64,Completed,0
8495,2024-11-12,Operations,22,5748.8,Completed,0
8496,2024-02-07,Payments,23,2551.77,Completed,0
8497,2024-05-27,Settlements,24,7678.57,Completed,0
8498,2024-01-25,Settlements,16,3773.38,Completed,0
8499,2024-04-30,Operations,41,7518.53,Completed,0
8500,2024-01-26,Operations,19,5832.26,Completed,0
8501,2024-06-17,Compliance,14,8705.61,Completed,0
8502,2024-11-18,Settlements,6,5514.56,Completed,0
8503,2024-08-12,Operations,46,1937.71,Completed,0
8504,2024-01-01,Operations,15,8243.65,Completed,0
8505,2024-11-02,Compliance,39,7852.05,Completed,0
8506,2024-09-17,Settlements,18,9726.32,Completed,0
8507,2024-01-13,Operations,79,1026.46,Delayed,0
8508,2024-02-17,Compliance,78,5953.19,Delayed,0
8509,2024-11-08,Operations,31,4967.52,Completed,0
8510,2024-10-17,Payments,31,6741.63,Completed,0
8511,2024-11-27,Payments,29,9803.78,Completed,0
8512,2024-04-03,Operations,19,5369.49,Completed,0
8513,2024-09-17,Settlements,43,6888.81,Completed,0
8514,2024-10-04,Payments,24,3537.41,Completed,0
8515,2024-12-24,Compliance,9,3059.81,Completed,0
8516,2024-07-23,Operations,20,3419.44,Completed,0
8517,2024-07-03,Compliance,9,482.22,Completed,0
8518,2024-06-23,Payments,9,2918.93,Completed,0
8519,2024-11-04,Settlements,13,1812.17,Completed,0
8520,2024-03-09,Compliance,71,4628.54,Delayed,0
8521,2024-04-13,Payments,34,4662.17,Completed,0
8522,2024-09-02,Payments,20,7675.78,Completed,0
8523,2024-06-09,Payments,19,5072.69,Completed,0
8524,2024-07-18,Compliance,26,4684.51,Completed,0
8525,2024-08-03,Payments,15,2393.1,Completed,0
8526,2024-07-30,Operations,35,8539.55,Completed,0
8527,2024-01-16,Payments,27,1000.91,Completed,0
8528,2024-11-27,Operations,33,9824.73,Completed,0
8529,2024-07-23,Settlements,19,4813.14,Completed,0
8530,2024-12-30,Operations,90,1941.27,Delayed,0
8531,2024-02-08,Settlements,9,3607.85,Completed,0
8532,2024-03-29,Settlements,36,252.16,Completed,0
8533,2024-09-12,Operations,16,1748.57,Completed,0
8534,2024-09-10,Settlements,27,3419.86,Completed,0
8535,2024-08-03,Operations,30,5588.71,Completed,0
8536,2024-10-29,Compliance,78,1381.86,Delayed,0
8537,2024-06-20,Settlements,30,6792.04,Completed,0
8538,2024-05-16,Operations,20,8458.34,Completed,0
8539,2024-06-26,Settlements,15,5766.16,Completed,0
8540,2024-03-17,Payments,106,3039.32,Delayed,1
8541,2024-07-06,Operations,38,1301.78,Completed,0
8542,2024-01-15,Payments,42,253.8,Completed,0
8543,2024-10-18,Settlements,4,7344.84,Completed,0
8544,2024-11-14,Settlements,16,6321.95,Completed,0
8545,2024-11-20,Compliance,36,4815.21,Completed,0
8546,2024-08-01,Operations,6,1109.76,Completed,0
8547,2024-07-26,Payments,26,2149.55,Completed,0
8548,2024-06-17,Compliance,60,8170.21,Completed,0
8549,2024-11-25,Settlements,11,4850.53,Completed,0
8550,2024-10-06,Settlements,13,9632.05,Completed,0
8551,2024-10-31,Compliance,51,9999.72,Completed,0
8552,2024-05-25,Payments,16,8027.0,Completed,0
8553,2024-09-19,Settlements,12,2656.02,Completed,0
8554,2024-01-04,Settlements,64,2388.04,Delayed,0
8555,2024-03-30,Operations,24,2610.98,Completed,0
8556,2024-02-29,Compliance,11,9869.17,Completed,0
8557,2024-11-06,Settlements,53,3419.87,Completed,0
8558,2024-01-16,Payments,9,7093.82,Completed,0
8559,2024-08-14,Operations,25,9594.28,Completed,0
8560,2024-01-29,Compliance,29,8214.0,Completed,0
8561,2024-05-30,Payments,15,6016.28,Completed,0
8562,2024-09-01,Settlements,41,1772.76,Completed,0
8563,2024-09-26,Compliance,12,1831.89,Completed,0
8564,2024-03-19,Compliance,43,4974.99,Completed,0
8565,2024-10-15,Payments,22,9524.25,Completed,0
8566,2024-06-01,Compliance,10,9054.49,Completed,0
8567,2024-10-03,Payments,26,1745.3,Completed,0
8568,2024-10-05,Settlements,32,2948.43,Completed,0
8569,2024-02-26,Operations,3,5929.23,Completed,0
8570,2024-07-04,Payments,60,4826.56,Completed,0
8571,2024-04-02,Operations,23,1281.69,Completed,0
8572,2024-10-02,Compliance,17,3756.14,Completed,0
8573,2024-06-06,Payments,30,9551.67,Completed,0
8574,2024-10-01,Settlements,25,9519.28,Completed,0
8575,2024-06-29,Payments,16,5638.32,Completed,0
8576,2024-12-24,Payments,31,6389.09,Completed,0
8577,2024-03-17,Payments,43,2296.87,Completed,0
8578,2024-05-30,Operations,18,7445.33,Completed,0
8579,2024-08-25,Operations,1,619.71,Completed,0
8580,2024-10-15,Compliance,39,2284.75,Completed,0
8581,2024-08-18,Compliance,23,158.25,Completed,0
8582,2024-01-18,Compliance,11,3918.44,Completed,0
8583,2024-03-13,Compliance,32,8517.59,Completed,0
8584,2024-07-07,Payments,10,9826.81,Completed,0
8585,2024-01-17,Operations,38,6710.78,Completed,0
8586,2024-01-19,Operations,9,7474.18,Completed,0
8587,2024-08-06,Operations,16,2701.22,Completed,0
8588,2024-11-21,Operations,5,5251.29,Completed,0
8589,2024-04-29,Compliance,15,7392.12,Completed,0
8590,2024-04-10,Payments,17,5023.03,Completed,0
8591,2024-02-03,Operations,23,976.61,Completed,0
8592,2024-03-24,Settlements,19,7434.56,Completed,0
8593,2024-07-14,Payments,9,2273.69,Completed,0
8594,2024-11-25,Settlements,22,1067.21,Completed,0
8595,2024-07-20,Payments,15,4832.77,Completed,0
8596,2024-12-09,Payments,26,838.63,Completed,0
8597,2024-12-06,Payments,12,6331.49,Completed,0
8598,2024-01-11,Settlements,15,6440.69,Completed,0
8599,2024-12-12,Operations,31,2641.35,Completed,0
8600,2024-08-05,Operations,20,9648.89,Completed,0
8601,2024-09-09,Settlements,6,8262.07,Completed,0
8602,2024-08-09,Operations,63,1184.91,Delayed,0
8603,2024-03-20,Compliance,40,7510.27,Completed,0
8604,2024-01-07,Operations,39,3595.44,Completed,0
8605,2024-09-28,Compliance,5,7527.86,Completed,0
8606,2024-08-14,Compliance,3,8027.87,Completed,0
8607,2024-01-16,Compliance,46,1598.64,Completed,0
8608,2024-01-12,Settlements,9,6652.24,Completed,0
8609,2024-10-17,Operations,27,8641.03,Completed,0
8610,2024-08-28,Operations,15,3301.4,Completed,0
8611,2024-01-21,Settlements,3,895.25,Completed,0
8612,2024-06-26,Settlements,13,369.95,Completed,0
8613,2024-08-15,Operations,30,1189.01,Completed,0
8614,2024-09-29,Settlements,21,141.64,Completed,0
8615,2024-10-14,Settlements,71,3336.76,Delayed,0
8616,2024-10-23,Compliance,37,3063.35,Completed,0
8617,2024-05-13,Settlements,32,1192.38,Completed,0
8618,2024-10-09,Compliance,27,6546.07,Completed,0
8619,2024-06-01,Payments,10,9919.87,Completed,0
8620,2024-03-06,Compliance,11,9019.17,Completed,0
8621,2024-05-16,Compliance,23,2603.22,Completed,0
8622,2024-04-01,Settlements,13,7722.82,Completed,0
8623,2024-11-12,Operations,63,9374.95,Delayed,0
8624,2024-09-15,Payments,37,9073.01,Completed,0
8625,2024-04-12,Payments,50,8857.04,Completed,0
8626,2024-02-24,Payments,1,7885.86,Completed,0
8627,2024-09-13,Operations,31,3000.62,Completed,0
8628,2024-04-10,Payments,6,927.27,Completed,0
8629,2024-07-16,Payments,56,4929.41,Completed,0
8630,2024-10-27,Operations,35,642.43,Completed,0
8631,2024-08-13,Payments,38,9984.89,Completed,0
8632,2024-08-24,Settlements,40,3647.27,Completed,0
8633,2024-01-26,Settlements,14,9587.57,Completed,0
8634,2024-04-30,Compliance,76,7753.9,Delayed,0
8635,2024-06-30,Compliance,36,4171.78,Completed,0
8636,2024-07-17,Compliance,27,1271.28,Completed,0
8637,2024-10-28,Settlements,16,2448.21,Completed,0
8638,2024-09-11,Settlements,22,6763.14,Completed,0
8639,2024-05-01,Settlements,54,8316.36,Completed,0
8640,2024-01-31,Compliance,19,9796.46,Completed,0
8641,2024-11-10,Compliance,14,1408.41,Completed,0
8642,2024-10-11,Compliance,34,1643.88,Completed,0
8643,2024-04-15,Compliance,23,520.15,Completed,0
8644,2024-08-11,Compliance,14,2677.61,Completed,0
8645,2024-09-29,Compliance,47,8228.57,Completed,0
8646,2024-08-19,Settlements,10,2062.74,Completed,0
8647,2024-09-12,Operations,19,5523.86,Completed,0
8648,2024-01-24,Operations,11,4519.43,Completed,0
8649,2024-04-18,Compliance,75,3325.68,Delayed,0
8650,2024-07-09,Operations,36,6221.63,Completed,0
8651,2024-12-12,Operations,30,5073.03,Completed,0
8652,2024-01-25,Settlements,12,3414.16,Completed,0
8653,2024-07-05,Compliance,75,6919.62,Delayed,0
8654,2024-10-14,Compliance,6,2871.69,Completed,0
8655,2024-04-25,Operations,19,6467.52,Completed,0
8656,2024-12-03,Compliance,21,9576.73,Completed,0
8657,2024-02-06,Compliance,6,7316.62,Completed,0
8658,2024-10-08,Compliance,25,4242.16,Completed,0
8659,2024-05-16,Compliance,13,7500.84,Completed,0
8660,2024-08-14,Operations,60,8111.49,Completed,0
8661,2024-11-15,Payments,8,3325.82,Completed,0
8662,2024-11-23,Operations,38,7080.81,Completed,0
8663,2024-06-30,Settlements,25,4400.52,Completed,0
8664,2024-12-27,Payments,45,8203.37,Completed,0
8665,2024-03-26,Payments,21,3024.24,Completed,0
8666,2024-02-22,Payments,11,9383.82,Completed,0
8667,2024-12-13,Operations,66,5790.39,Delayed,0
8668,2024-12-20,Settlements,66,3597.7,Delayed,0
8669,2024-08-22,Operations,39,4251.78,Completed,0
8670,2024-09-23,Settlements,34,3543.21,Completed,0
8671,2024-10-13,Operations,29,1547.84,Completed,0
8672,2024-04-09,Operations,36,778.07,Completed,0
8673,2024-03-27,Operations,96,3285.61,Delayed,1
8674,2024-01-15,Payments,7,4641.04,Completed,0
8675,2024-04-10,Operations,24,3681.99,Completed,0
8676,2024-06-13,Settlements,15,237.8,Completed,0
8677,2024-01-29,Settlements,25,5832.16,Completed,0
8678,2024-04-23,Settlements,7,1533.68,Completed,0
8679,2024-04-16,Payments,10,2188.95,Completed,0
8680,2024-12-29,Operations,9,1295.41,Completed,0
8681,2024-05-09,Operations,35,5252.28,Completed,0
8682,2024-03-24,Compliance,23,1042.08,Completed,0
8683,2024-09-27,Payments,5,2637.94,Completed,0
8684,2024-08-31,Settlements,5,4571.92,Completed,0
8685,2024-08-01,Settlements,3,1760.32,Completed,0
8686,2024-11-01,Operations,20,4517.79,Completed,0
8687,2024-06-14,Settlements,21,3493.08,Completed,0
8688,2024-10-05,Operations,22,8619.91,Completed,0
8689,2024-02-28,Operations,13,7969.54,Completed,0
